"","freq","unit","geo","TIME_PERIOD","values"
"606","A","THS","AT124",2008-01-01,221
"607","A","THS","AT124",2009-01-01,220.4
"608","A","THS","AT124",2010-01-01,219.7
"609","A","THS","AT124",2011-01-01,219.4
"610","A","THS","AT124",2012-01-01,219
"611","A","THS","AT124",2013-01-01,218.4
"612","A","THS","AT124",2014-01-01,218.1
"613","A","THS","AT124",2015-01-01,218.4
"614","A","THS","AT124",2016-01-01,219.6
"615","A","THS","AT124",2017-01-01,218.7
"616","A","THS","AT124",2018-01-01,217.8
"617","A","THS","AT124",2019-01-01,216.9
"618","A","THS","AT124",2020-01-01,216.3
"619","A","THS","AT124",2021-01-01,215.8
"620","A","THS","AT124",2022-01-01,216.4
"621","A","THS","AT124",2023-01-01,216.2
"622","A","THS","AT125",2000-01-01,129.1
"623","A","THS","AT125",2001-01-01,129.2
"624","A","THS","AT125",2002-01-01,123.3
"625","A","THS","AT125",2003-01-01,123.2
"626","A","THS","AT125",2004-01-01,123.2
"627","A","THS","AT125",2005-01-01,123.5
"628","A","THS","AT125",2006-01-01,123.7
"629","A","THS","AT125",2007-01-01,123.8
"630","A","THS","AT125",2008-01-01,123.9
"631","A","THS","AT125",2009-01-01,123.8
"632","A","THS","AT125",2010-01-01,123.6
"633","A","THS","AT125",2011-01-01,123.4
"634","A","THS","AT125",2012-01-01,123.2
"635","A","THS","AT125",2013-01-01,123.1
"636","A","THS","AT125",2014-01-01,123.2
"637","A","THS","AT125",2015-01-01,123.8
"638","A","THS","AT125",2016-01-01,124.7
"639","A","THS","AT125",2017-01-01,124.9
"640","A","THS","AT125",2018-01-01,124.9
"641","A","THS","AT125",2019-01-01,125.1
"642","A","THS","AT125",2020-01-01,125.3
"643","A","THS","AT125",2021-01-01,126
"644","A","THS","AT125",2022-01-01,127.1
"645","A","THS","AT125",2023-01-01,127.5
"646","A","THS","AT126",2000-01-01,256.5
"647","A","THS","AT126",2001-01-01,258.8
"648","A","THS","AT126",2002-01-01,279
"649","A","THS","AT126",2003-01-01,281.4
"650","A","THS","AT126",2004-01-01,284.8
"651","A","THS","AT126",2005-01-01,288.6
"652","A","THS","AT126",2006-01-01,292.5
"653","A","THS","AT126",2007-01-01,296.3
"654","A","THS","AT126",2008-01-01,300
"655","A","THS","AT126",2009-01-01,302.7
"656","A","THS","AT126",2010-01-01,304.8
"657","A","THS","AT126",2011-01-01,307.1
"658","A","THS","AT126",2012-01-01,309.1
"659","A","THS","AT126",2013-01-01,311.5
"660","A","THS","AT126",2014-01-01,314.7
"661","A","THS","AT126",2015-01-01,318
"662","A","THS","AT126",2016-01-01,322.5
"663","A","THS","AT126",2017-01-01,325.5
"664","A","THS","AT126",2018-01-01,328.7
"665","A","THS","AT126",2019-01-01,331.6
"666","A","THS","AT126",2020-01-01,334.3
"667","A","THS","AT126",2021-01-01,337
"668","A","THS","AT126",2022-01-01,341.1
"669","A","THS","AT126",2023-01-01,344
"670","A","THS","AT127",2000-01-01,292.3
"671","A","THS","AT127",2001-01-01,293.6
"672","A","THS","AT127",2002-01-01,294.9
"673","A","THS","AT127",2003-01-01,297.3
"674","A","THS","AT127",2004-01-01,300.9
"675","A","THS","AT127",2005-01-01,304.8
"676","A","THS","AT127",2006-01-01,308.3
"677","A","THS","AT127",2007-01-01,311.3
"678","A","THS","AT127",2008-01-01,313.9
"679","A","THS","AT127",2009-01-01,316.1
"680","A","THS","AT127",2010-01-01,317.7
"681","A","THS","AT127",2011-01-01,319.7
"682","A","THS","AT127",2012-01-01,322.1
"683","A","THS","AT127",2013-01-01,324.4
"684","A","THS","AT127",2014-01-01,328
"685","A","THS","AT127",2015-01-01,331.7
"686","A","THS","AT127",2016-01-01,336.6
"687","A","THS","AT127",2017-01-01,338.7
"688","A","THS","AT127",2018-01-01,340.9
"689","A","THS","AT127",2019-01-01,343.3
"690","A","THS","AT127",2020-01-01,345.9
"691","A","THS","AT127",2021-01-01,347.9
"692","A","THS","AT127",2022-01-01,352.1
"693","A","THS","AT127",2023-01-01,354.7
"694","A","THS","AT13",2000-01-01,1551.19
"695","A","THS","AT13",2001-01-01,1562.5
"696","A","THS","AT13",2002-01-01,1582.8
"697","A","THS","AT13",2003-01-01,1600.91
"698","A","THS","AT13",2004-01-01,1620.31
"699","A","THS","AT13",2005-01-01,1641.7
"700","A","THS","AT13",2006-01-01,1656.61
"701","A","THS","AT13",2007-01-01,1665.5
"702","A","THS","AT13",2008-01-01,1674.91
"703","A","THS","AT13",2009-01-01,1684.3
"704","A","THS","AT13",2010-01-01,1695.59
"705","A","THS","AT13",2011-01-01,1708.61
"706","A","THS","AT13",2012-01-01,1727.3
"707","A","THS","AT13",2013-01-01,1753.61
"708","A","THS","AT13",2014-01-01,1781.01
"709","A","THS","AT13",2015-01-01,1814.2
"710","A","THS","AT13",2016-01-01,1853.1
"711","A","THS","AT13",2017-01-01,1877.69
"712","A","THS","AT13",2018-01-01,1892.2
"713","A","THS","AT13",2019-01-01,1903.21
"714","A","THS","AT13",2020-01-01,1915.21
"715","A","THS","AT13",2021-01-01,1923.81
"716","A","THS","AT13",2022-01-01,1960.69
"717","A","THS","AT13",2023-01-01,1993.11
"718","A","THS","AT130",2000-01-01,1551.19
"719","A","THS","AT130",2001-01-01,1562.5
"720","A","THS","AT130",2002-01-01,1582.8
"721","A","THS","AT130",2003-01-01,1600.91
"722","A","THS","AT130",2004-01-01,1620.31
"723","A","THS","AT130",2005-01-01,1641.7
"724","A","THS","AT130",2006-01-01,1656.61
"725","A","THS","AT130",2007-01-01,1665.5
"726","A","THS","AT130",2008-01-01,1674.91
"727","A","THS","AT130",2009-01-01,1684.3
"728","A","THS","AT130",2010-01-01,1695.59
"729","A","THS","AT130",2011-01-01,1708.61
"730","A","THS","AT130",2012-01-01,1727.3
"731","A","THS","AT130",2013-01-01,1753.61
"732","A","THS","AT130",2014-01-01,1781.01
"733","A","THS","AT130",2015-01-01,1814.2
"734","A","THS","AT130",2016-01-01,1853.1
"735","A","THS","AT130",2017-01-01,1877.69
"736","A","THS","AT130",2018-01-01,1892.2
"737","A","THS","AT130",2019-01-01,1903.21
"738","A","THS","AT130",2020-01-01,1915.21
"739","A","THS","AT130",2021-01-01,1923.81
"740","A","THS","AT130",2022-01-01,1960.69
"741","A","THS","AT130",2023-01-01,1993.11
"742","A","THS","AT2",2000-01-01,1742.79
"743","A","THS","AT2",2001-01-01,1745
"744","A","THS","AT2",2002-01-01,1747.7
"745","A","THS","AT2",2003-01-01,1748.71
"746","A","THS","AT2",2004-01-01,1752.81
"747","A","THS","AT2",2005-01-01,1757.6
"748","A","THS","AT2",2006-01-01,1760.91
"749","A","THS","AT2",2007-01-01,1763
"750","A","THS","AT2",2008-01-01,1764.01
"751","A","THS","AT2",2009-01-01,1763.4
"752","A","THS","AT2",2010-01-01,1762.99
"753","A","THS","AT2",2011-01-01,1763.61
"754","A","THS","AT2",2012-01-01,1765.2
"755","A","THS","AT2",2013-01-01,1768.11
"756","A","THS","AT2",2014-01-01,1774.51
"757","A","THS","AT2",2015-01-01,1783.8
"758","A","THS","AT2",2016-01-01,1796.7
"759","A","THS","AT2",2017-01-01,1798.89
"760","A","THS","AT2",2018-01-01,1802
"761","A","THS","AT2",2019-01-01,1805.51
"762","A","THS","AT2",2020-01-01,1808.71
"763","A","THS","AT2",2021-01-01,1812.51
"764","A","THS","AT2",2022-01-01,1827.19
"765","A","THS","AT2",2023-01-01,1836.41
"766","A","THS","AT21",2000-01-01,560.1
"767","A","THS","AT21",2001-01-01,559.7
"768","A","THS","AT21",2002-01-01,559.2
"769","A","THS","AT21",2003-01-01,558.3
"770","A","THS","AT21",2004-01-01,558.4
"771","A","THS","AT21",2005-01-01,559.1
"772","A","THS","AT21",2006-01-01,559.5
"773","A","THS","AT21",2007-01-01,559.8
"774","A","THS","AT21",2008-01-01,559.7
"775","A","THS","AT21",2009-01-01,558.8
"776","A","THS","AT21",2010-01-01,557.5
"777","A","THS","AT21",2011-01-01,556.4
"778","A","THS","AT21",2012-01-01,555.8
"779","A","THS","AT21",2013-01-01,555.6
"780","A","THS","AT21",2014-01-01,556.6
"781","A","THS","AT21",2015-01-01,558.6
"782","A","THS","AT21",2016-01-01,561.1
"783","A","THS","AT21",2017-01-01,560.9
"784","A","THS","AT21",2018-01-01,560.8
"785","A","THS","AT21",2019-01-01,561.1
"786","A","THS","AT21",2020-01-01,561.6
"787","A","THS","AT21",2021-01-01,563.2
"788","A","THS","AT21",2022-01-01,567.2
"789","A","THS","AT21",2023-01-01,569.1
"790","A","THS","AT211",2000-01-01,267.1
"791","A","THS","AT211",2001-01-01,267.3
"792","A","THS","AT211",2002-01-01,269.6
"793","A","THS","AT211",2003-01-01,269.7
"794","A","THS","AT211",2004-01-01,270.5
"795","A","THS","AT211",2005-01-01,271.7
"796","A","THS","AT211",2006-01-01,272.9
"797","A","THS","AT211",2007-01-01,274.1
"798","A","THS","AT211",2008-01-01,275.1
"799","A","THS","AT211",2009-01-01,275.6
"800","A","THS","AT211",2010-01-01,275.9
"801","A","THS","AT211",2011-01-01,276.5
"802","A","THS","AT211",2012-01-01,277.4
"803","A","THS","AT211",2013-01-01,278.5
"804","A","THS","AT211",2014-01-01,280.3
"805","A","THS","AT211",2015-01-01,282.4
"806","A","THS","AT211",2016-01-01,285
"807","A","THS","AT211",2017-01-01,285.9
"808","A","THS","AT211",2018-01-01,286.9
"809","A","THS","AT211",2019-01-01,288.2
"810","A","THS","AT211",2020-01-01,289.5
"811","A","THS","AT211",2021-01-01,291.6
"812","A","THS","AT211",2022-01-01,295
"813","A","THS","AT211",2023-01-01,296.9
"814","A","THS","AT212",2000-01-01,131.7
"815","A","THS","AT212",2001-01-01,131.5
"816","A","THS","AT212",2002-01-01,131.4
"817","A","THS","AT212",2003-01-01,131
"818","A","THS","AT212",2004-01-01,130.9
"819","A","THS","AT212",2005-01-01,130.6
"820","A","THS","AT212",2006-01-01,130.1
"821","A","THS","AT212",2007-01-01,129.8
"822","A","THS","AT212",2008-01-01,129.4
"823","A","THS","AT212",2009-01-01,128.8
"824","A","THS","AT212",2010-01-01,128.1
"825","A","THS","AT212",2011-01-01,127.3
"826","A","THS","AT212",2012-01-01,126.6
"827","A","THS","AT212",2013-01-01,125.9
"828","A","THS","AT212",2014-01-01,125.4
"829","A","THS","AT212",2015-01-01,125.3
"830","A","THS","AT212",2016-01-01,125.2
"831","A","THS","AT212",2017-01-01,124.7
"832","A","THS","AT212",2018-01-01,124.3
"833","A","THS","AT212",2019-01-01,124
"834","A","THS","AT212",2020-01-01,123.6
"835","A","THS","AT212",2021-01-01,123.4
"836","A","THS","AT212",2022-01-01,123.9
"837","A","THS","AT212",2023-01-01,123.9
"838","A","THS","AT213",2000-01-01,161.4
"839","A","THS","AT213",2001-01-01,160.9
"840","A","THS","AT213",2002-01-01,158.2
"841","A","THS","AT213",2003-01-01,157.6
"842","A","THS","AT213",2004-01-01,157.1
"843","A","THS","AT213",2005-01-01,156.8
"844","A","THS","AT213",2006-01-01,156.4
"845","A","THS","AT213",2007-01-01,155.9
"846","A","THS","AT213",2008-01-01,155.2
"847","A","THS","AT213",2009-01-01,154.4
"848","A","THS","AT213",2010-01-01,153.5
"849","A","THS","AT213",2011-01-01,152.6
"850","A","THS","AT213",2012-01-01,151.8
"851","A","THS","AT213",2013-01-01,151.2
"852","A","THS","AT213",2014-01-01,150.9
"853","A","THS","AT213",2015-01-01,150.9
"854","A","THS","AT213",2016-01-01,150.9
"855","A","THS","AT213",2017-01-01,150.3
"856","A","THS","AT213",2018-01-01,149.6
"857","A","THS","AT213",2019-01-01,148.9
"858","A","THS","AT213",2020-01-01,148.5
"859","A","THS","AT213",2021-01-01,148.2
"860","A","THS","AT213",2022-01-01,148.3
"861","A","THS","AT213",2023-01-01,148.4
"862","A","THS","AT22",2000-01-01,1182.7
"863","A","THS","AT22",2001-01-01,1185.3
"864","A","THS","AT22",2002-01-01,1188.6
"865","A","THS","AT22",2003-01-01,1190.31
"866","A","THS","AT22",2004-01-01,1194.41
"867","A","THS","AT22",2005-01-01,1198.5
"868","A","THS","AT22",2006-01-01,1201.51
"869","A","THS","AT22",2007-01-01,1203.1
"870","A","THS","AT22",2008-01-01,1204.31
"871","A","THS","AT22",2009-01-01,1204.6
"872","A","THS","AT22",2010-01-01,1205.5
"873","A","THS","AT22",2011-01-01,1207.2
"874","A","THS","AT22",2012-01-01,1209.5
"875","A","THS","AT22",2013-01-01,1212.5
"876","A","THS","AT22",2014-01-01,1217.9
"877","A","THS","AT22",2015-01-01,1225.2
"878","A","THS","AT22",2016-01-01,1235.6
"879","A","THS","AT22",2017-01-01,1238.1
"880","A","THS","AT22",2018-01-01,1241.2
"881","A","THS","AT22",2019-01-01,1244.51
"882","A","THS","AT22",2020-01-01,1247.01
"883","A","THS","AT22",2021-01-01,1249.31
"884","A","THS","AT22",2022-01-01,1260
"885","A","THS","AT22",2023-01-01,1267.3
"886","A","THS","AT221",2000-01-01,356.5
"887","A","THS","AT221",2001-01-01,358.1
"888","A","THS","AT221",2002-01-01,366.5
"889","A","THS","AT221",2003-01-01,370
"890","A","THS","AT221",2004-01-01,374.7
"891","A","THS","AT221",2005-01-01,379.8
"892","A","THS","AT221",2006-01-01,384.3
"893","A","THS","AT221",2007-01-01,388.3
"894","A","THS","AT221",2008-01-01,391.9
"895","A","THS","AT221",2009-01-01,395.2
"896","A","THS","AT221",2010-01-01,399
"897","A","THS","AT221",2011-01-01,403.2
"898","A","THS","AT221",2012-01-01,407.7
"899","A","THS","AT221",2013-01-01,412.4
"900","A","THS","AT221",2014-01-01,418.1
"901","A","THS","AT221",2015-01-01,424.4
"902","A","THS","AT221",2016-01-01,432.1
"903","A","THS","AT221",2017-01-01,436.6
"904","A","THS","AT221",2018-01-01,440.7
"905","A","THS","AT221",2019-01-01,444.9
"906","A","THS","AT221",2020-01-01,448
"907","A","THS","AT221",2021-01-01,450.6
"908","A","THS","AT221",2022-01-01,457.2
"909","A","THS","AT221",2023-01-01,463.6
"910","A","THS","AT222",2000-01-01,81.2
"911","A","THS","AT222",2001-01-01,81.5
"912","A","THS","AT222",2002-01-01,81.6
"913","A","THS","AT222",2003-01-01,81.3
"914","A","THS","AT222",2004-01-01,81.2
"915","A","THS","AT222",2005-01-01,81.1
"916","A","THS","AT222",2006-01-01,81
"917","A","THS","AT222",2007-01-01,80.8
"918","A","THS","AT222",2008-01-01,80.5
"919","A","THS","AT222",2009-01-01,80.2
"920","A","THS","AT222",2010-01-01,79.8
"921","A","THS","AT222",2011-01-01,79.4
"922","A","THS","AT222",2012-01-01,79.1
"923","A","THS","AT222",2013-01-01,79
"924","A","THS","AT222",2014-01-01,78.9
"925","A","THS","AT222",2015-01-01,79.6
"926","A","THS","AT222",2016-01-01,80
"927","A","THS","AT222",2017-01-01,80.1
"928","A","THS","AT222",2018-01-01,80
"929","A","THS","AT222",2019-01-01,79.8
"930","A","THS","AT222",2020-01-01,79.7
"931","A","THS","AT222",2021-01-01,79.6
"932","A","THS","AT222",2022-01-01,79.8
"933","A","THS","AT222",2023-01-01,79.7
"934","A","THS","AT223",2000-01-01,188.8
"935","A","THS","AT223",2001-01-01,188.2
"936","A","THS","AT223",2002-01-01,174.3
"937","A","THS","AT223",2003-01-01,173.2
"938","A","THS","AT223",2004-01-01,172.4
"939","A","THS","AT223",2005-01-01,171.7
"940","A","THS","AT223",2006-01-01,170.7
"941","A","THS","AT223",2007-01-01,169.6
"942","A","THS","AT223",2008-01-01,168.5
"943","A","THS","AT223",2009-01-01,167.3
"944","A","THS","AT223",2010-01-01,166
"945","A","THS","AT223",2011-01-01,164.9
"946","A","THS","AT223",2012-01-01,163.8
"947","A","THS","AT223",2013-01-01,162.9
"948","A","THS","AT223",2014-01-01,162.4
"949","A","THS","AT223",2015-01-01,161.4
"950","A","THS","AT223",2016-01-01,161.4
"951","A","THS","AT223",2017-01-01,160.2
"952","A","THS","AT223",2018-01-01,159.4
"953","A","THS","AT223",2019-01-01,158.7
"954","A","THS","AT223",2020-01-01,157.9
"955","A","THS","AT223",2021-01-01,157.1
"956","A","THS","AT223",2022-01-01,158.1
"957","A","THS","AT223",2023-01-01,157.7
"958","A","THS","AT224",2000-01-01,258
"959","A","THS","AT224",2001-01-01,258.6
"960","A","THS","AT224",2002-01-01,267.8
"961","A","THS","AT224",2003-01-01,267.9
"962","A","THS","AT224",2004-01-01,268.1
"963","A","THS","AT224",2005-01-01,268.3
"964","A","THS","AT224",2006-01-01,268.3
"965","A","THS","AT224",2007-01-01,268.1
"966","A","THS","AT224",2008-01-01,267.8
"967","A","THS","AT224",2009-01-01,267.3
"968","A","THS","AT224",2010-01-01,266.9
"969","A","THS","AT224",2011-01-01,266.6
"970","A","THS","AT224",2012-01-01,266.4
"971","A","THS","AT224",2013-01-01,266.3
"972","A","THS","AT224",2014-01-01,266.8
"973","A","THS","AT224",2015-01-01,265.2
"974","A","THS","AT224",2016-01-01,266.4
"975","A","THS","AT224",2017-01-01,266.3
"976","A","THS","AT224",2018-01-01,266.8
"977","A","THS","AT224",2019-01-01,266.9
"978","A","THS","AT224",2020-01-01,265.5
"979","A","THS","AT224",2021-01-01,265.8
"980","A","THS","AT224",2022-01-01,267.1
"981","A","THS","AT224",2023-01-01,267.6
"982","A","THS","AT225",2000-01-01,187
"983","A","THS","AT225",2001-01-01,187.7
"984","A","THS","AT225",2002-01-01,190
"985","A","THS","AT225",2003-01-01,190.2
"986","A","THS","AT225",2004-01-01,190.5
"987","A","THS","AT225",2005-01-01,190.8
"988","A","THS","AT225",2006-01-01,190.7
"989","A","THS","AT225",2007-01-01,190.6
"990","A","THS","AT225",2008-01-01,190.5
"991","A","THS","AT225",2009-01-01,190.4
"992","A","THS","AT225",2010-01-01,190.2
"993","A","THS","AT225",2011-01-01,190
"994","A","THS","AT225",2012-01-01,189.9
"995","A","THS","AT225",2013-01-01,189.9
"996","A","THS","AT225",2014-01-01,190.1
"997","A","THS","AT225",2015-01-01,193.1
"998","A","THS","AT225",2016-01-01,194.3
"999","A","THS","AT225",2017-01-01,194.1
"1000","A","THS","AT225",2018-01-01,194.2
"1001","A","THS","AT225",2019-01-01,194.8
"1002","A","THS","AT225",2020-01-01,196.9
"1003","A","THS","AT225",2021-01-01,197.6
"1004","A","THS","AT225",2022-01-01,198.9
"1005","A","THS","AT225",2023-01-01,199.8
"1006","A","THS","AT226",2000-01-01,111.3
"1007","A","THS","AT226",2001-01-01,111.2
"1008","A","THS","AT226",2002-01-01,108.4
"1009","A","THS","AT226",2003-01-01,107.8
"1010","A","THS","AT226",2004-01-01,107.4
"1011","A","THS","AT226",2005-01-01,107
"1012","A","THS","AT226",2006-01-01,106.4
"1013","A","THS","AT226",2007-01-01,105.8
"1014","A","THS","AT226",2008-01-01,105.1
"1015","A","THS","AT226",2009-01-01,104.3
"1016","A","THS","AT226",2010-01-01,103.6
"1017","A","THS","AT226",2011-01-01,103
"1018","A","THS","AT226",2012-01-01,102.5
"1019","A","THS","AT226",2013-01-01,102.1
"1020","A","THS","AT226",2014-01-01,101.6
"1021","A","THS","AT226",2015-01-01,101.5
"1022","A","THS","AT226",2016-01-01,101.5
"1023","A","THS","AT226",2017-01-01,100.7
"1024","A","THS","AT226",2018-01-01,100
"1025","A","THS","AT226",2019-01-01,99.4
"1026","A","THS","AT226",2020-01-01,99.1
"1027","A","THS","AT226",2021-01-01,98.7
"1028","A","THS","AT226",2022-01-01,98.9
"1029","A","THS","AT226",2023-01-01,98.8
"1030","A","THS","AT3",2000-01-01,2904.19
"1031","A","THS","AT3",2001-01-01,2916.4
"1032","A","THS","AT3",2002-01-01,2928.01
"1033","A","THS","AT3",2003-01-01,2939.32
"1034","A","THS","AT3",2004-01-01,2956.11
"1035","A","THS","AT3",2005-01-01,2972.99
"1036","A","THS","AT3",2006-01-01,2986.32
"1037","A","THS","AT3",2007-01-01,2993.8
"1038","A","THS","AT3",2008-01-01,3001.11
"1039","A","THS","AT3",2009-01-01,3005.99
"1040","A","THS","AT3",2010-01-01,3010.99
"1041","A","THS","AT3",2011-01-01,3019.41
"1042","A","THS","AT3",2012-01-01,3031.5
"1043","A","THS","AT3",2013-01-01,3047.11
"1044","A","THS","AT3",2014-01-01,3069.41
"1045","A","THS","AT3",2015-01-01,3099.21
"1046","A","THS","AT3",2016-01-01,3137.2
"1047","A","THS","AT3",2017-01-01,3158.59
"1048","A","THS","AT3",2018-01-01,3177
"1049","A","THS","AT3",2019-01-01,3194.41
"1050","A","THS","AT3",2020-01-01,3210.32
"1051","A","THS","AT3",2021-01-01,3223.51
"1052","A","THS","AT3",2022-01-01,3253.69
"1053","A","THS","AT3",2023-01-01,3278.61
"1054","A","THS","AT31",2000-01-01,1371.59
"1055","A","THS","AT31",2001-01-01,1375.5
"1056","A","THS","AT31",2002-01-01,1380.6
"1057","A","THS","AT31",2003-01-01,1385.11
"1058","A","THS","AT31",2004-01-01,1391.31
"1059","A","THS","AT31",2005-01-01,1397.6
"1060","A","THS","AT31",2006-01-01,1402.31
"1061","A","THS","AT31",2007-01-01,1405.1
"1062","A","THS","AT31",2008-01-01,1407.81
"1063","A","THS","AT31",2009-01-01,1409.1
"1064","A","THS","AT31",2010-01-01,1409.99
"1065","A","THS","AT31",2011-01-01,1412.31
"1066","A","THS","AT31",2012-01-01,1416.4
"1067","A","THS","AT31",2013-01-01,1421.91
"1068","A","THS","AT31",2014-01-01,1431.31
"1069","A","THS","AT31",2015-01-01,1444.1
"1070","A","THS","AT31",2016-01-01,1460.3
"1071","A","THS","AT31",2017-01-01,1469.19
"1072","A","THS","AT31",2018-01-01,1477.8
"1073","A","THS","AT31",2019-01-01,1486.11
"1074","A","THS","AT31",2020-01-01,1493.41
"1075","A","THS","AT31",2021-01-01,1500.01
"1076","A","THS","AT31",2022-01-01,1515.79
"1077","A","THS","AT31",2023-01-01,1526.81
"1078","A","THS","AT311",2000-01-01,270.9
"1079","A","THS","AT311",2001-01-01,271.8
"1080","A","THS","AT311",2002-01-01,272.6
"1081","A","THS","AT311",2003-01-01,272.9
"1082","A","THS","AT311",2004-01-01,273.5
"1083","A","THS","AT311",2005-01-01,274.1
"1084","A","THS","AT311",2006-01-01,274.4
"1085","A","THS","AT311",2007-01-01,274.7
"1086","A","THS","AT311",2008-01-01,275.2
"1087","A","THS","AT311",2009-01-01,275.2
"1088","A","THS","AT311",2010-01-01,275.1
"1089","A","THS","AT311",2011-01-01,275.3
"1090","A","THS","AT311",2012-01-01,275.8
"1091","A","THS","AT311",2013-01-01,276.5
"1092","A","THS","AT311",2014-01-01,277.8
"1093","A","THS","AT311",2015-01-01,280.1
"1094","A","THS","AT311",2016-01-01,283.2
"1095","A","THS","AT311",2017-01-01,285
"1096","A","THS","AT311",2018-01-01,286.9
"1097","A","THS","AT311",2019-01-01,288.6
